e_changed_log_length,e_changed_loc_,e_loc_,e_chang_count_,e_bug_count_,m_MinEssentialKnots,m_CountDeclInstanceVariablePublic,m_AvgLineCode,m_MaxCyclomatic,m_SumEssential,m_SumCyclomatic,m_AvgLine,m_CountLineBlank,m_AvgCyclomatic,m_CountDeclMethodDefault,m_AvgCyclomaticStrict,m_AvgCyclomaticModified,m_SumCyclomaticStrict,m_CountStmtDecl,m_AvgEssential,m_CountLineInactive,m_AvgLineBlank,m_AvgLineComment,m_CountLineCodeExe,m_CountLineComment,m_MaxCyclomaticStrict,m_CountLinePreprocessor,m_MaxEssentialKnots,m_CountLineCode,m_CountSemicolon,m_CountStmtExe,m_MaxCyclomaticModified,m_CountLineCodeDecl,m_CountDeclFunction,m_CountLine,m_CountDeclMethodFriend,m_Knots,m_CountDeclMethodConst,m_CountDeclInstanceVariablePrivate,m_CountDeclClass,m_CountStmt,m_SumCyclomaticModified,m_CountDeclInstanceVariableProtected,md_MaxCyclomatic,md_SumEssential,md_SumCyclomatic,md_CountLineBlank,md_AvgCyclomatic,md_AvgCyclomaticStrict,md_AvgCyclomaticModified,md_SumCyclomaticStrict,md_CountStmtDecl,md_CountLineCodeExe,md_CountLineComment,md_MaxCyclomaticStrict,md_CountLineCode,md_CountStmtExe,md_MaxCyclomaticModified,md_CountLineCodeDecl,md_CountDeclFunction,md_CountLine,md_CountDeclClass,md_CountStmt,md_SumCyclomaticModified,_class_
104,7,625,22,12,-1,-1,0,7,45,63,0,137,1,0,1,1,63,95,0,-1,0,0,158,108,7,-1,-1,380,-1,149,7,170,34,625,-1,-1,-1,-1,1,244,63,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,Y
104,2,113,3,2,-1,-1,0,4,9,12,0,19,1,0,1,1,12,16,0,-1,0,0,18,41,4,-1,-1,53,-1,14,4,23,9,113,-1,-1,-1,-1,1,30,12,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
104,24,333,6,6,-1,-1,0,6,28,44,0,79,1,0,1,1,43,53,0,-1,0,0,110,32,5,-1,-1,222,-1,105,5,69,26,333,-1,-1,-1,-1,2,158,43,-1,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,2,0,6,0,0,0,Y
104,38,300,13,5,-1,-1,0,4,35,39,0,65,1,0,1,1,39,48,0,-1,0,0,66,73,4,-1,-1,161,-1,63,4,61,33,299,-1,-1,-1,-1,1,111,39,-1,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,2,0,4,0,0,0,N
104,13,356,11,7,-1,-1,0,7,32,51,0,80,2,0,2,2,51,48,0,-1,0,0,109,58,7,-1,-1,218,-1,102,7,71,22,355,-1,-1,-1,-1,1,150,51,-1,0,0,0,-1,0,0,0,0,0,0,4,0,2,0,0,2,0,5,0,0,0,Y
104,5,89,3,3,-1,-1,0,1,10,10,0,17,1,0,1,1,10,8,0,-1,0,0,17,23,1,-1,-1,49,-1,17,1,20,10,89,-1,-1,-1,-1,1,25,10,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,Y
104,7,194,6,4,-1,-1,0,7,11,25,0,49,2,0,3,2,27,26,0,-1,0,0,62,19,7,-1,-1,125,-1,56,7,43,9,193,-1,-1,-1,-1,1,82,25,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,Y
104,5,137,2,1,-1,-1,0,7,4,10,0,27,2,0,2,2,10,15,0,-1,0,0,38,24,7,-1,-1,86,-1,37,7,41,4,137,-1,-1,-1,-1,2,52,10,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,Y
104,13,261,7,1,-1,-1,0,6,9,20,0,57,2,0,2,2,21,38,0,-1,0,0,85,30,6,-1,-1,174,-1,67,6,69,9,261,-1,-1,-1,-1,3,105,20,-1,0,0,0,-1,0,0,0,0,0,0,4,0,2,0,0,2,0,5,0,0,0,N
104,11,276,9,2,-1,-1,0,5,8,16,0,52,2,0,2,2,16,33,0,-1,0,0,92,52,5,-1,-1,172,-1,69,5,63,8,276,-1,-1,-1,-1,3,102,16,-1,0,0,0,-1,0,0,0,0,0,0,2,0,2,0,0,2,0,3,0,0,0,Y
104,13,48,1,1,-1,-1,0,2,2,3,0,10,1,0,1,1,3,6,0,-1,0,0,8,15,2,-1,-1,23,-1,3,2,11,2,48,-1,-1,-1,-1,1,9,3,-1,0,0,0,-1,0,0,0,0,0,0,3,0,1,0,0,1,0,3,0,0,0,Y
104,12,225,10,4,-1,-1,0,6,8,10,0,45,2,0,2,2,10,24,0,-1,0,0,43,79,6,-1,-1,101,-1,33,6,50,4,225,-1,-1,-1,-1,1,57,10,-1,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,2,0,4,0,0,0,Y
104,3,447,16,9,-1,-1,0,8,35,60,0,106,2,0,1,1,57,67,0,-1,0,0,119,75,7,-1,-1,270,-1,103,7,91,29,447,-1,-1,-1,-1,1,170,57,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,N
104,12,607,34,16,-1,-1,0,10,34,47,0,144,1,0,1,1,43,75,0,-1,0,0,100,207,6,-1,-1,256,-1,87,7,109,27,607,-1,-1,-1,-1,1,162,44,-1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1,0,4,0,0,0,N
104,12,103,2,0,-1,-1,0,2,7,8,0,18,1,0,1,1,8,13,0,-1,0,0,14,33,2,-1,-1,52,-1,14,2,27,7,103,-1,-1,-1,-1,1,27,8,-1,0,0,0,-1,0,0,0,0,0,0,3,0,2,0,0,2,0,4,0,0,0,Y
104,3,524,18,8,-1,-1,0,12,20,48,0,111,3,0,3,3,49,57,0,-1,0,0,216,62,12,-1,-1,351,-1,107,12,103,15,524,-1,-1,-1,-1,2,164,48,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,N
104,3,89,8,3,-1,-1,0,3,8,10,0,16,1,0,1,1,10,12,0,-1,0,0,14,32,3,-1,-1,41,-1,13,3,17,8,89,-1,-1,-1,-1,1,25,10,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,Y
104,9,350,5,1,-1,-1,0,22,21,50,0,88,3,0,3,3,59,55,0,-1,0,0,106,53,30,-1,-1,211,-1,91,22,73,16,350,-1,-1,-1,-1,2,146,50,-1,0,0,0,-1,0,0,0,0,0,0,0,0,2,0,0,2,0,1,0,0,0,Y
104,3,661,9,1,-1,-1,0,13,31,59,0,154,3,0,4,3,77,67,0,-1,0,0,136,244,27,-1,-1,263,-1,118,13,82,16,661,-1,-1,-1,-1,2,185,58,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,N
104,13,81,1,0,-1,-1,0,2,5,6,0,13,1,0,1,1,6,10,0,-1,0,0,10,29,2,-1,-1,39,-1,10,2,21,5,81,-1,-1,-1,-1,1,20,6,-1,0,0,0,-1,0,0,0,0,0,0,3,0,1,0,0,1,0,3,0,0,0,Y
104,12,216,3,1,-1,-1,0,3,22,26,0,50,1,0,1,1,26,41,0,-1,0,0,43,25,3,-1,-1,141,-1,41,3,72,18,216,-1,-1,-1,-1,1,82,26,-1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,N
104,11,379,2,1,-1,-1,0,7,16,28,0,86,2,0,2,2,28,47,0,-1,0,0,94,95,7,-1,-1,198,-1,76,7,80,13,379,-1,-1,-1,-1,1,123,28,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,N
104,14,145,4,0,-1,-1,0,3,15,22,0,27,1,0,1,1,22,31,0,-1,0,0,38,18,3,-1,-1,101,-1,35,3,40,13,145,-1,-1,-1,-1,1,66,22,-1,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,2,0,4,0,0,0,Y
104,5,147,1,0,-1,-1,0,8,3,10,0,29,3,0,3,3,10,18,0,-1,0,0,26,37,8,-1,-1,81,-1,22,8,43,3,147,-1,-1,-1,-1,1,40,10,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,Y
104,24,96,3,1,-1,-1,0,4,11,11,0,23,2,0,2,2,11,13,0,-1,0,0,20,21,4,-1,-1,52,-1,22,4,16,5,96,-1,-1,-1,-1,1,35,11,-1,0,0,0,-2,0,0,0,0,-2,0,6,0,0,0,0,0,0,4,0,-2,0,N
104,5,395,14,6,-1,-1,0,14,10,32,0,98,5,0,5,5,32,42,0,-1,0,0,90,120,14,-1,-1,176,-1,79,14,66,6,394,-1,-1,-1,-1,1,121,32,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,Y
104,9,84,3,3,-1,-1,0,1,9,9,0,23,1,0,1,1,9,10,0,-1,0,0,18,15,1,-1,-1,46,-1,18,1,18,9,84,-1,-1,-1,-1,1,28,9,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,Y
104,11,180,7,0,-1,-1,0,10,9,25,0,29,5,0,3,3,18,23,0,-1,0,0,55,46,6,-1,-1,105,-1,46,6,25,5,180,-1,-1,-1,-1,1,69,19,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,Y
104,13,957,6,1,-1,-1,0,19,44,105,0,247,3,0,3,3,106,97,0,-1,0,0,296,225,19,-1,-1,484,-1,260,19,119,27,956,-1,-1,-1,-1,4,357,105,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,Y
104,5,61,3,0,-1,-1,0,4,4,6,0,14,3,0,3,3,6,9,0,-1,0,0,8,23,4,-1,-1,24,-1,9,4,12,2,61,-1,-1,-1,-1,1,18,6,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,Y
104,5,399,2,1,-1,-1,0,8,18,35,0,83,2,0,2,2,37,56,0,-1,0,0,68,151,8,-1,-1,165,-1,66,8,69,16,399,-1,-1,-1,-1,1,122,35,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,N
104,17,1257,18,13,-1,-1,0,15,85,137,0,323,4,0,4,4,143,115,0,-1,0,0,467,153,17,-1,-1,782,-1,340,15,229,32,1258,-1,-1,-1,-1,1,455,137,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,Y
104,3,94,2,0,-1,-1,0,2,6,7,0,15,1,0,1,1,7,7,0,-1,0,0,8,52,2,-1,-1,27,-1,8,2,11,6,94,-1,-1,-1,-1,1,15,7,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,N
104,13,1026,10,5,-1,-1,0,6,47,70,0,199,1,0,1,1,74,112,0,-1,0,0,217,360,7,-1,-1,467,-1,174,6,196,39,1026,-1,-1,-1,-1,1,286,70,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,Y
104,17,231,3,0,-1,-1,0,3,23,29,0,46,1,0,1,1,33,33,0,-1,0,0,40,50,3,-1,-1,135,-1,37,3,37,19,231,-1,-1,-1,-1,1,70,29,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,N
104,11,111,2,1,-1,-1,0,4,10,16,0,23,1,0,1,1,16,19,0,-1,0,0,25,27,4,-1,-1,61,-1,25,4,22,10,111,-1,-1,-1,-1,1,44,16,-1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,2,0,3,0,0,0,Y
104,7,88,2,2,-1,-1,0,2,6,7,0,21,1,0,1,1,7,12,0,-1,0,0,12,25,2,-1,-1,42,-1,12,2,17,6,88,-1,-1,-1,-1,1,24,7,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,N
104,9,99,2,1,-1,-1,0,8,12,14,0,24,4,0,4,4,14,11,0,-1,0,0,30,17,8,-1,-1,58,-1,35,8,13,3,99,-1,-1,-1,-1,1,46,14,-1,1,0,1,0,0,0,0,1,0,4,0,1,5,3,1,0,0,5,0,3,1,N
104,5,65,2,0,-1,-1,0,2,2,3,0,10,1,0,1,1,3,8,0,-1,0,0,8,28,2,-1,-1,27,-1,8,2,13,2,65,-1,-1,-1,-1,1,16,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,Y
104,5,59,3,1,-1,-1,0,2,1,2,0,17,2,0,2,2,2,8,0,-1,0,0,7,17,2,-1,-1,25,-1,7,2,12,1,59,-1,-1,-1,-1,1,15,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,Y
104,13,274,6,2,-1,-1,0,5,15,24,0,75,2,0,2,2,24,36,0,-1,0,0,99,23,5,-1,-1,176,-1,96,5,58,10,274,-1,-1,-1,-1,1,132,24,-1,0,0,0,-1,0,0,0,0,0,-1,3,0,1,-1,0,2,0,3,0,-1,0,Y
111,2,120,4,3,-1,-1,0,3,17,19,0,22,1,0,1,1,20,20,0,-1,0,0,24,30,3,-1,-1,68,-1,23,3,24,13,120,-1,-1,-1,-1,1,43,19,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
103,19,84,1,0,-1,-1,0,2,2,4,0,14,2,0,2,2,4,6,0,-1,0,0,19,25,2,-1,-1,45,-1,12,2,21,2,84,-1,-1,-1,-1,1,18,4,-1,-1,0,-1,-2,0,0,0,-1,-1,-4,0,-1,-11,-4,-1,-6,0,-13,0,-5,-1,N
100,3,108,3,1,-1,-1,0,2,4,5,0,11,1,0,1,1,5,14,0,-1,0,0,42,19,2,-1,-1,78,-1,31,2,32,4,108,-1,-1,-1,-1,1,45,5,-1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,Y
55,3,107,4,2,-1,-1,0,2,4,5,0,11,1,0,1,1,5,14,0,-1,0,0,41,19,2,-1,-1,77,-1,30,2,32,4,107,-1,-1,-1,-1,1,44,5,-1,0,0,0,0,0,0,0,0,0,-1,0,0,-1,-1,0,0,0,-1,0,-1,0,Y
45,16,133,1,1,-1,-1,0,5,7,11,0,12,1,0,1,1,12,18,0,-1,0,0,59,15,5,-1,-1,106,-1,36,5,37,7,133,-1,-1,-1,-1,3,54,11,-1,0,0,0,0,0,0,0,0,0,8,0,0,8,2,0,0,0,8,0,2,0,N
56,116,145,3,3,-1,-1,0,5,11,13,0,34,1,0,1,1,13,21,0,-1,0,0,26,43,5,-1,-1,67,-1,22,5,29,9,144,-1,-1,-1,-1,1,43,13,-1,4,1,3,-19,0,0,0,3,4,19,-67,4,18,15,4,6,-1,-68,0,19,3,Y
56,3,279,8,4,-1,-1,0,4,22,24,0,65,1,0,1,1,24,29,0,-1,0,0,27,134,4,-1,-1,80,-1,25,4,41,17,279,-1,-1,-1,-1,1,54,24,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,0,-1,0,0,0,N
56,4,60,4,2,-1,-1,0,1,2,2,0,7,1,0,1,1,2,2,0,-1,0,0,16,25,1,-1,-1,28,-1,2,1,9,2,60,-1,-1,-1,-1,1,4,2,-1,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,1,0,0,0,0,0,N
56,1,134,2,1,-1,-1,0,5,7,11,0,12,1,0,1,1,12,18,0,-1,0,0,60,15,5,-1,-1,107,-1,37,5,37,7,134,-1,-1,-1,-1,3,55,11,-1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,N
56,76,120,1,1,-1,-1,0,2,4,5,0,11,1,0,1,1,5,14,0,-1,0,0,47,19,2,-1,-1,91,-1,31,2,37,4,121,-1,-1,-1,-1,1,45,5,-1,0,0,0,0,0,0,0,0,0,6,-2,0,16,1,0,8,0,15,0,1,0,Y
56,45,56,1,1,-1,-1,0,2,4,5,0,7,1,0,1,1,5,8,0,-1,0,0,9,15,2,-1,-1,34,-1,5,2,19,4,56,-1,-1,-1,-1,1,13,5,-1,1,0,1,1,0,0,0,1,3,8,-2,1,20,4,1,9,0,19,0,7,1,Y
56,72,71,1,1,-1,-1,0,2,3,4,0,5,1,0,1,1,4,8,0,-1,0,0,15,16,2,-1,-1,50,-1,10,2,30,3,71,-1,-1,-1,-1,2,18,4,-1,1,1,2,0,0,0,0,2,3,11,-14,1,24,6,1,10,1,10,1,9,2,Y
56,4,280,8,7,-1,-1,0,4,7,12,0,66,1,0,1,1,12,23,0,-1,0,0,65,81,4,-1,-1,133,-1,62,4,44,7,280,-1,-1,-1,-1,1,85,12,-1,0,0,0,0,0,0,0,0,-1,0,1,0,-1,0,0,-1,0,0,0,-1,0,Y
56,3,99,10,1,-1,-1,0,2,4,5,0,20,1,0,1,1,5,5,0,-1,0,0,17,39,2,-1,-1,40,-1,10,2,17,4,99,-1,-1,-1,-1,1,15,5,-1,0,0,0,1,0,0,0,0,0,1,0,0,2,1,0,1,0,3,0,1,0,N
57,5,122,3,2,-1,-1,0,5,3,9,0,25,3,0,3,3,10,14,0,-1,0,0,33,26,6,-1,-1,71,-1,18,5,31,3,122,-1,-1,-1,-1,1,32,9,-1,1,0,1,0,1,0,1,1,0,2,0,1,3,1,1,1,0,3,0,1,1,Y
57,14,348,5,4,-1,-1,0,10,13,31,0,67,3,0,3,3,31,43,0,-1,0,0,101,64,10,-1,-1,217,-1,67,10,89,10,348,-1,-1,-1,-1,1,110,31,-1,0,0,2,1,1,1,1,2,0,5,1,0,8,3,0,3,0,10,0,3,2,Y
67,4,196,12,5,-1,-1,0,15,15,29,0,33,3,0,4,3,33,28,0,-1,0,0,63,39,16,-1,-1,124,-1,60,15,37,8,196,-1,-1,-1,-1,1,88,29,-1,0,0,0,1,0,0,0,1,0,1,0,1,1,1,0,0,0,2,0,1,0,N
70,17,225,5,2,-1,-1,0,1,9,9,0,53,1,0,1,1,9,17,0,-1,0,0,82,28,1,-1,-1,144,-1,44,1,52,9,225,-1,-1,-1,-1,1,61,9,-1,0,0,0,1,0,0,0,0,0,12,0,0,14,4,0,2,0,15,0,4,0,Y
63,13,189,10,6,-1,-1,0,4,4,7,0,37,1,0,1,1,7,16,0,-1,0,0,41,70,4,-1,-1,82,-1,30,4,33,4,189,-1,-1,-1,-1,1,46,7,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,N
60,5,260,4,4,-1,-1,0,8,12,25,0,47,2,0,2,2,25,38,0,-1,0,0,65,46,8,-1,-1,166,-1,57,8,58,12,259,-1,-1,-1,-1,1,95,25,-1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,N
404,392,357,14,12,-1,-1,0,7,23,39,0,67,1,0,1,1,34,40,0,-1,0,0,116,74,7,-1,-1,216,-1,87,7,60,20,357,-1,-1,-1,-1,1,127,35,-1,-6,6,-6,-23,-2,-2,-2,-13,-3,12,-26,-7,16,-9,-6,-3,6,-32,0,-12,-10,N
404,382,288,5,4,-1,-1,0,13,9,34,0,72,5,0,6,5,36,30,0,-1,0,0,90,57,14,-1,-1,160,-1,85,13,46,6,288,-1,-1,-1,-1,1,115,34,-1,5,5,14,34,0,3,1,21,6,1,34,7,9,25,6,7,2,76,0,31,18,Y
404,247,113,2,2,-1,-1,0,4,5,9,0,29,3,0,3,3,9,13,0,-1,0,0,26,31,4,-1,-1,53,-1,26,4,21,3,113,-1,-1,-1,-1,1,39,9,-1,-3,-7,-17,-48,0,0,0,-17,-29,-55,-29,-3,-104,-56,-3,-38,-5,-181,0,-85,-17,Y
404,2,432,4,2,-1,-1,0,10,22,46,0,78,3,0,2,2,40,49,0,-1,0,0,95,124,5,-1,-1,230,-1,85,5,90,15,432,-1,-1,-1,-1,1,134,40,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
404,2,390,20,9,-1,-1,0,3,21,26,0,74,1,0,1,1,26,40,0,-1,0,0,51,155,3,-1,-1,163,-1,50,3,88,19,390,-1,-1,-1,-1,1,90,26,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
404,62,764,25,14,-1,-1,0,11,45,80,0,142,2,0,2,2,73,82,0,-1,0,0,161,242,8,-1,-1,380,-1,144,8,149,35,764,-1,-1,-1,-1,1,226,74,-1,0,0,-1,8,0,0,0,-1,-1,5,23,0,3,6,0,0,0,34,0,5,-1,N
404,4,124,7,1,-1,-1,0,2,4,5,0,30,1,0,1,1,5,5,0,-1,0,0,31,29,2,-1,-1,65,-1,24,2,28,4,124,-1,-1,-1,-1,1,29,5,-1,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,1,0,2,0,1,0,N
404,3,1258,19,14,-1,-1,0,15,85,138,0,323,4,0,4,4,145,115,0,-1,0,0,468,153,19,-1,-1,783,-1,341,15,229,32,1259,-1,-1,-1,-1,1,456,138,-1,0,0,1,0,0,0,0,2,0,1,0,2,1,1,0,0,0,1,0,1,1,N
404,55,94,7,6,-1,-1,0,4,3,7,0,19,2,0,2,2,7,11,0,-1,0,0,20,34,4,-1,-1,41,-1,20,4,14,3,94,-1,-1,-1,-1,1,31,7,-1,0,-1,-3,-12,0,0,0,-3,-9,-6,-10,0,-33,-6,0,-22,-1,-55,0,-15,-3,N
72,13,352,15,12,-1,-1,0,7,23,39,0,65,1,0,1,1,34,39,0,-1,0,0,115,74,7,-1,-1,213,-1,86,7,58,20,352,-1,-1,-1,-1,1,125,35,-1,0,0,0,-2,0,0,0,0,-1,-1,0,0,-3,-1,0,-2,0,-5,0,-2,0,N
72,38,304,6,5,-1,-1,0,13,11,36,0,74,4,0,4,4,38,32,0,-1,0,0,92,63,14,-1,-1,168,-1,87,13,50,8,304,-1,-1,-1,-1,1,119,36,-1,0,2,2,2,-1,-2,-1,2,2,2,6,0,8,2,0,4,2,16,0,4,2,Y
72,30,131,3,3,-1,-1,0,4,7,11,0,32,2,0,2,2,11,15,0,-1,0,0,28,37,4,-1,-1,62,-1,28,4,26,5,131,-1,-1,-1,-1,1,43,11,-1,0,2,2,3,-1,-1,-1,2,2,2,6,0,9,2,0,5,2,18,0,4,2,N
72,31,215,4,1,-1,-1,0,3,22,26,0,50,1,0,1,1,26,41,0,-1,0,0,43,25,3,-1,-1,140,-1,41,3,71,18,215,-1,-1,-1,-1,1,82,26,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,0,-1,0,0,0,N
72,10,379,3,1,-1,-1,0,7,16,28,0,86,2,0,2,2,28,47,0,-1,0,0,95,95,7,-1,-1,198,-1,76,7,79,13,379,-1,-1,-1,-1,1,123,28,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,N
72,260,133,4,1,-1,-1,0,5,7,12,0,35,2,0,2,2,12,16,0,-1,0,0,28,36,5,-1,-1,62,-1,28,5,26,5,133,-1,-1,-1,-1,1,44,12,-1,-2,-3,-17,-44,0,0,0,-17,-31,-59,-50,-2,-110,-53,-2,-35,-5,-204,0,-84,-17,Y
196,178,274,2,0,-1,-1,0,5,6,11,0,50,1,0,1,1,11,24,0,-1,0,0,124,42,5,-1,-1,182,-1,97,5,47,6,274,-1,-1,-1,-1,1,121,11,-1,0,0,0,4,0,0,0,0,2,30,6,0,22,16,0,7,0,32,0,18,0,N
196,16,360,1,0,-1,-1,0,1,9,9,0,67,1,0,1,1,9,25,0,-1,0,0,67,107,1,-1,-1,185,-1,53,1,108,9,359,-1,-1,-1,-1,1,78,9,-1,0,-5,-5,1,0,0,0,-5,-7,-7,25,0,-20,-7,0,-8,-5,6,0,-14,-5,N
196,30,82,6,3,-1,-1,0,4,3,6,0,17,2,0,2,2,6,9,0,-1,0,0,17,21,4,-1,-1,44,-1,12,4,20,3,82,-1,-1,-1,-1,2,21,6,-1,0,-1,-1,-1,1,1,1,-1,-3,-17,-2,0,-23,-17,0,-5,-1,-26,0,-20,-1,N
196,7,167,47,13,-1,-1,0,4,2,7,0,49,3,0,3,3,7,12,0,-1,0,0,54,24,4,-1,-1,96,-1,52,4,35,2,167,-1,-1,-1,-1,1,64,7,-1,0,0,0,2,0,0,0,0,0,2,2,0,3,2,0,1,0,7,0,2,0,N
196,5,63,6,2,-1,-1,0,2,2,3,0,9,1,0,1,1,3,3,0,-1,0,0,19,18,2,-1,-1,36,-1,4,2,13,2,63,-1,-1,-1,-1,1,7,3,-1,0,0,0,0,0,0,0,0,0,-3,0,0,-3,-3,0,0,0,-3,0,-3,0,N
196,105,139,8,2,-1,-1,0,3,5,7,0,19,1,0,1,1,7,18,0,-1,0,0,56,18,3,-1,-1,102,-1,43,3,39,5,139,-1,-1,-1,-1,1,61,7,-1,0,0,0,4,0,0,0,0,0,3,0,0,5,4,0,11,0,9,0,4,0,N
196,26,1250,20,14,-1,-1,0,15,85,137,0,322,4,0,4,4,140,114,0,-1,0,0,464,154,15,-1,-1,775,-1,341,15,226,32,1251,-1,-1,-1,-1,1,455,137,-1,0,0,-1,-1,0,0,0,-5,-1,-4,1,-4,-8,0,0,-3,0,-8,0,-1,-1,N
80,15,431,5,2,-1,-1,0,10,22,46,0,80,3,0,2,2,40,48,0,-1,0,0,95,125,5,-1,-1,226,-1,85,5,86,15,431,-1,-1,-1,-1,1,133,40,-1,0,0,0,2,0,0,0,0,-1,0,1,0,-4,0,0,-4,0,-1,0,-1,0,N
80,124,91,1,1,-1,-1,0,4,3,6,0,17,2,0,2,2,6,9,0,-1,0,0,20,16,4,-1,-1,59,-1,17,4,33,3,91,-1,-1,-1,-1,1,26,6,-1,1,0,1,-3,1,1,1,1,-1,3,-6,1,5,2,1,7,0,-4,0,1,1,Y
80,21,523,19,8,-1,-1,0,12,20,48,0,110,3,0,3,3,49,57,0,-1,0,0,217,62,12,-1,-1,351,-1,107,12,102,15,523,-1,-1,-1,-1,2,164,48,-1,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,-1,0,-1,0,0,0,Y
72,4,100,1,0,-1,-1,0,6,5,7,0,11,3,0,3,3,7,16,0,-1,0,0,26,27,6,-1,-1,62,-1,24,6,28,2,100,-1,-1,-1,-1,1,40,7,-1,0,0,0,2,0,0,0,0,1,1,0,0,2,1,0,1,0,4,0,2,0,N
72,3,107,1,0,-1,-1,0,5,4,6,0,14,3,0,3,3,6,16,0,-1,0,0,22,33,5,-1,-1,60,-1,22,5,31,2,107,-1,-1,-1,-1,1,38,6,-1,0,0,0,1,0,0,0,0,1,1,0,0,2,1,0,1,0,3,0,2,0,N
116,5,21,1,0,-1,-1,0,1,1,1,0,4,1,0,1,1,1,2,0,-1,0,0,0,12,1,-1,-1,5,-1,0,1,4,1,21,-1,-1,-1,-1,1,2,1,-1,0,-1,-1,0,0,0,0,-1,-1,0,0,0,-3,0,0,-3,-1,-3,0,-1,-1,N
116,33,194,6,3,-1,-1,0,1,8,8,0,45,1,0,1,1,8,14,0,-1,0,0,74,23,1,-1,-1,126,-1,38,1,43,8,194,-1,-1,-1,-1,1,52,8,-1,0,-1,-1,-8,0,0,0,-1,-3,-8,-5,0,-18,-6,0,-9,-1,-31,0,-9,-1,N
116,30,126,10,6,-1,-1,0,3,5,6,0,17,2,0,2,2,6,10,0,-1,0,0,42,29,3,-1,-1,80,-1,14,3,33,3,126,-1,-1,-1,-1,1,24,6,-1,1,2,2,1,1,1,1,2,6,15,-18,1,25,8,1,9,0,8,0,14,2,N
116,51,155,1,1,-1,-1,0,4,12,15,0,35,1,0,1,1,15,17,0,-1,0,0,15,62,4,-1,-1,65,-1,8,4,35,12,154,-1,-1,-1,-1,1,25,15,-1,0,5,5,14,0,0,0,5,5,0,21,0,14,0,0,9,5,49,0,5,5,Y
