e_changed_log_length,e_changed_loc_,e_loc_,e_chang_count_,e_bug_count_,m_MaxCyclomatic,m_SumEssential,m_SumCyclomatic,m_CountLineBlank,m_AvgCyclomatic,m_AvgCyclomaticStrict,m_AvgCyclomaticModified,m_SumCyclomaticStrict,m_CountStmtDecl,m_CountLineCodeExe,m_CountLineComment,m_MaxCyclomaticStrict,m_CountLineCode,m_CountStmtExe,m_MaxCyclomaticModified,m_CountLineCodeDecl,m_CountDeclFunction,m_CountLine,m_CountDeclClass,m_CountStmt,m_SumCyclomaticModified,md_MaxCyclomatic,md_SumEssential,md_SumCyclomatic,md_CountLineBlank,md_AvgCyclomatic,md_AvgCyclomaticStrict,md_AvgCyclomaticModified,md_SumCyclomaticStrict,md_CountStmtDecl,md_CountLineCodeExe,md_CountLineComment,md_MaxCyclomaticStrict,md_CountLineCode,md_CountStmtExe,md_MaxCyclomaticModified,md_CountLineCodeDecl,md_CountDeclFunction,md_CountLine,md_CountStmt,md_SumCyclomaticModified,_class_
20,5,466,13,11,7,28,43,46,2,2,2,47,55,99,140,11,280,90,7,95,19,466,1,145,43,0,-1,-1,-1,0,0,0,-1,0,-2,0,0,-2,-2,0,0,0,-3,-2,-1,N
337,11,252,10,3,5,5,13,23,2,2,2,14,24,25,123,6,106,25,5,53,5,252,1,49,13,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,2,0,3,1,0,N
337,6,145,8,1,3,4,7,14,1,1,1,7,10,15,73,3,58,13,3,23,4,145,1,23,7,0,0,0,1,0,0,0,0,1,0,0,0,3,0,0,3,0,4,1,0,N
337,18,485,39,32,15,18,42,47,4,4,4,44,68,129,78,17,360,104,15,131,10,485,1,172,42,0,0,0,3,0,0,0,0,3,0,0,0,7,0,0,7,0,10,3,0,Y
337,14,270,26,17,6,12,23,28,1,2,1,26,43,43,77,7,165,41,6,72,12,270,1,84,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y
337,4,104,14,3,2,2,3,7,1,2,1,4,7,8,62,3,35,5,2,19,2,104,1,12,3,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,2,0,2,1,0,N
337,14,753,45,24,6,34,73,65,2,2,2,80,79,153,223,7,465,124,6,136,34,753,1,203,73,0,0,1,0,0,0,0,1,1,2,0,0,4,2,0,0,0,4,3,1,Y
337,4,80,33,29,1,12,12,5,1,1,1,12,13,0,50,1,25,0,1,23,12,80,1,13,12,0,-2,-2,0,0,0,0,-2,-2,0,0,0,-2,0,0,-2,-2,-2,-2,-2,Y
337,14,456,14,11,7,26,41,44,2,2,2,45,53,97,140,11,272,88,7,93,17,456,1,141,41,0,-2,-2,-2,0,0,0,-2,-2,-2,0,0,-8,-2,0,-2,-2,-10,-4,-2,Y
337,14,129,11,5,3,3,6,13,2,2,2,6,7,13,65,3,51,12,3,24,3,129,1,19,6,0,0,0,0,0,0,0,0,-1,-1,-4,0,-4,-1,0,-3,0,-8,-2,0,Y
337,3,199,6,1,3,7,10,14,1,1,1,10,10,19,109,3,76,16,3,31,7,199,1,26,10,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,0,-1,0,0,N
337,38,266,5,1,2,14,15,25,1,1,1,15,18,18,159,2,82,15,2,30,14,266,1,33,15,1,2,3,2,0,0,0,3,3,7,13,1,21,4,1,6,2,36,7,3,N
337,2,194,4,0,2,7,9,14,1,1,1,9,10,18,119,2,61,15,2,19,7,194,1,25,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
61,6,136,15,8,4,3,6,10,2,2,2,6,10,18,69,4,58,14,4,22,3,136,1,24,6,0,0,0,2,0,0,0,0,1,2,0,0,4,2,0,2,0,6,3,0,Y
257,1,137,16,9,4,3,6,10,2,2,2,6,10,19,69,4,59,15,4,22,3,137,1,25,6,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,N
71,19,752,46,25,6,34,73,65,2,2,2,80,79,153,222,7,465,124,6,136,34,752,1,203,73,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,N
120,2,146,3,1,4,3,6,12,2,2,2,6,18,16,61,4,73,11,4,39,3,146,1,29,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
51,2,752,47,25,6,34,73,65,2,2,2,80,79,153,222,7,465,124,6,136,34,752,1,203,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
25,74,314,27,18,6,13,25,34,1,2,1,28,53,52,83,7,197,49,6,89,13,314,1,102,25,0,1,2,6,0,0,0,2,10,9,6,0,32,8,0,17,1,44,18,2,Y
29,2,51,4,3,1,4,4,6,1,1,1,4,5,7,17,1,28,4,1,11,4,51,1,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y
45,9,757,48,25,6,34,73,65,2,2,2,80,79,153,227,7,465,124,6,136,34,757,1,203,73,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,N
92,2,757,49,25,6,34,73,65,2,2,2,80,79,153,227,7,465,124,6,136,34,757,1,203,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
64,16,745,50,25,6,34,73,65,2,2,2,80,79,153,215,7,465,124,6,136,34,745,1,203,73,0,0,0,0,0,0,0,0,0,0,-12,0,0,0,0,0,0,-12,0,0,N
64,31,80,5,4,2,5,6,10,1,1,1,6,9,13,17,2,53,8,2,24,5,80,1,17,6,1,1,2,4,0,0,0,2,4,6,0,1,25,4,1,13,1,29,8,2,Y
43,24,151,13,4,1,10,10,14,1,1,1,10,11,0,118,1,19,0,1,17,10,151,1,11,10,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,N
43,6,125,8,1,1,4,4,14,1,1,1,4,9,0,95,1,16,0,1,14,4,125,1,9,4,0,0,0,2,0,0,0,0,1,0,3,0,1,0,0,1,0,6,1,0,N
85,13,317,28,19,6,13,25,35,1,2,1,28,53,53,83,7,199,50,6,90,13,317,1,103,25,0,0,0,1,0,0,0,0,0,1,0,0,2,1,0,1,0,3,1,0,Y
90,49,108,12,2,3,4,4,10,2,2,2,5,7,8,63,4,35,6,3,17,2,108,1,13,4,2,3,3,5,1,1,1,4,5,8,-3,3,25,6,2,11,1,27,11,3,Y
56,43,976,52,36,7,59,94,105,2,2,2,110,157,191,248,13,624,169,7,233,44,976,2,326,94,0,2,4,5,0,0,0,5,6,9,9,0,29,6,0,12,2,43,12,4,Y
75,121,258,14,4,1,27,27,33,1,1,1,27,28,0,181,1,44,0,1,42,27,258,1,28,27,0,17,17,19,0,0,0,17,17,0,63,0,25,0,0,25,17,107,17,17,Y
10,9,742,51,25,6,34,73,62,2,2,2,80,79,153,215,7,465,124,6,136,34,742,1,203,73,0,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,0,N
72,43,717,52,25,6,32,71,59,2,2,2,78,76,151,201,7,457,122,6,134,32,717,1,198,71,0,-2,-2,-3,0,0,0,-2,-3,-2,-14,0,-8,-2,0,-2,-2,-25,-5,-2,N
